cluster	rank	gene	score_mean_log_normalized_difference	mean_expression_in_cluster	mean_expression_out_cluster	fraction_expressing_in_cluster	technical_gene_excluded	marker_method
0	46	MALAT1	1.2766749858856201	4.3316850662231445	3.0550100803375244	0.9847615786319664	False	mean_log_normalized_expression_difference
0	47	H3-3B	1.2548041343688965	3.4957807064056396	2.240976572036743	0.9353651228490711	False	mean_log_normalized_expression_difference
0	48	TNFAIP6	1.205601453781128	1.373340368270874	0.1677389293909073	0.5175926718602859	False	mean_log_normalized_expression_difference
0	49	ALOX5AP	1.1885952949523926	1.6149792671203613	0.42638394236564636	0.6005907028507833	False	mean_log_normalized_expression_difference
0	50	FAM157A	1.1825132369995117	1.3065884113311768	0.12407513707876205	0.6357332420169506	False	mean_log_normalized_expression_difference
1	1	HLA-DRA	2.0004189014434814	2.8556630611419678	0.8552441596984863	0.8218066686454932	False	mean_log_normalized_expression_difference
1	2	CD74	1.704077959060669	3.1952106952667236	1.4911327362060547	0.8762243989314337	False	mean_log_normalized_expression_difference
1	3	CTSB	1.5483851432800293	2.127980947494507	0.5795957446098328	0.7471059661620659	False	mean_log_normalized_expression_difference
1	4	CXCL8	1.5234277248382568	3.762049913406372	2.2386221885681152	0.8695953299693282	False	mean_log_normalized_expression_difference
1	5	IL1B	1.5039905309677124	2.664398670196533	1.1604081392288208	0.7339467695656475	False	mean_log_normalized_expression_difference
1	6	HLA-DRB1	1.4571948051452637	2.0651917457580566	0.607996940612793	0.7358266547937073	False	mean_log_normalized_expression_difference
1	7	LYZ	1.3305197954177856	1.980584740638733	0.6500649452209473	0.704759077866825	False	mean_log_normalized_expression_difference
1	8	PSAP	1.3090484142303467	2.2795283794403076	0.9704799056053162	0.7919263876521223	False	mean_log_normalized_expression_difference
1	9	HLA-DPA1	1.2583205699920654	1.6839224100112915	0.4256018102169037	0.6623132482437915	False	mean_log_normalized_expression_difference
1	10	HLA-DRB3	1.242293357849121	1.7008802890777588	0.4585868716239929	0.680617393885426	False	mean_log_normalized_expression_difference
1	11	CCL3	1.2402616739273071	1.445550560951233	0.20528890192508698	0.5541703769664589	False	mean_log_normalized_expression_difference
1	12	CXCL2	1.149800419807434	1.4122966527938843	0.2624962627887726	0.5383397645196398	False	mean_log_normalized_expression_difference
1	13	FTL	1.146531343460083	3.91756534576416	2.771034002304077	0.9685366577619472	False	mean_log_normalized_expression_difference
1	14	HLA-DPB1	1.1361497640609741	1.5838872194290161	0.4477374255657196	0.6517265261699812	False	mean_log_normalized_expression_difference
1	15	FCER1G	1.1195776462554932	1.6282718181610107	0.5086941123008728	0.6850697536360938	False	mean_log_normalized_expression_difference
1	16	IFI30	1.1026976108551025	1.5618444681167603	0.4591468572616577	0.692787177203918	False	mean_log_normalized_expression_difference
1	17	FTH1	1.0651073455810547	4.661911487579346	3.596804141998291	0.9863460967646186	False	mean_log_normalized_expression_difference
1	18	HLA-DQA1	1.0386815071105957	1.602852463722229	0.5641708970069885	0.7078262590283961	False	mean_log_normalized_expression_difference
1	19	CST3	0.9952614307403564	1.4441332817077637	0.44887182116508484	0.6019590382902938	False	mean_log_normalized_expression_difference
1	20	C1QB	0.9919049739837646	1.0849634408950806	0.09305848181247711	0.41317898486197685	False	mean_log_normalized_expression_difference
1	21	SOD2	0.9872252941131592	2.701427698135376	1.7142024040222168	0.8603937864846146	False	mean_log_normalized_expression_difference
1	22	HLA-DQB1	0.9773241281509399	1.259506106376648	0.282181978225708	0.5923617294944098	False	mean_log_normalized_expression_difference
1	23	TIMP1	0.9579158425331116	1.4056763648986816	0.44776052236557007	0.5655486296626101	False	mean_log_normalized_expression_difference
1	24	CCL4	0.9395074248313904	1.462174654006958	0.5226672291755676	0.5849411299099634	False	mean_log_normalized_expression_difference
1	25	TYROBP	0.9262523055076599	1.7378547191619873	0.8116024136543274	0.7568022162857425	False	mean_log_normalized_expression_difference
1	26	AC007192.1	0.9142404198646545	1.2414554357528687	0.3272150158882141	0.651231819531018	False	mean_log_normalized_expression_difference
1	27	C1QA	0.9073272347450256	0.9766762256622314	0.06934898346662521	0.3881468289304442	False	mean_log_normalized_expression_difference
1	28	C1QC	0.8772597908973694	0.9494509100914001	0.07219112664461136	0.38913624220837045	False	mean_log_normalized_expression_difference
1	29	CTSL	0.8579615354537964	0.9754672646522522	0.11750572919845581	0.4828336796279806	False	mean_log_normalized_expression_difference
1	30	PLAUR	0.856383204460144	2.01170015335083	1.155316948890686	0.7578905708914614	False	mean_log_normalized_expression_difference
1	31	AL662796.1	0.8515577912330627	1.0750395059585571	0.2234816998243332	0.663995250816266	False	mean_log_normalized_expression_difference
1	32	CXCL3	0.8194111585617065	0.9725196957588196	0.15310855209827423	0.4317799544869892	False	mean_log_normalized_expression_difference
1	33	GPX1	0.8187469244003296	1.2516523599624634	0.4329054653644562	0.6012664489957456	False	mean_log_normalized_expression_difference
1	34	CTSS	0.815897524356842	1.6793763637542725	0.8634788393974304	0.7323637083209656	False	mean_log_normalized_expression_difference
1	35	NPC2	0.8017206192016602	1.1361111402511597	0.3343905508518219	0.5849411299099634	False	mean_log_normalized_expression_difference
1	36	CCL3L1	0.7887077331542969	1.1109031438827515	0.3221954107284546	0.4948055802908875	False	mean_log_normalized_expression_difference
1	37	ANXA5	0.775512158870697	1.1511449813842773	0.3756328225135803	0.5991886811121006	False	mean_log_normalized_expression_difference
1	38	CD14	0.7749205827713013	1.1391265392303467	0.364205926656723	0.5396260017809439	False	mean_log_normalized_expression_difference
1	39	CTSD	0.7729091644287109	1.3524895906448364	0.5795804262161255	0.6461858118135946	False	mean_log_normalized_expression_difference
1	40	SAT1	0.7719016075134277	3.2589271068573	2.487025499343872	0.92935589195607	False	mean_log_normalized_expression_difference
1	41	LAPTM5	0.7698894739151001	2.0103609561920166	1.2404714822769165	0.7902443850796478	False	mean_log_normalized_expression_difference
1	42	CCL4L2	0.7644832730293274	1.18165922164917	0.41717594861984253	0.5063817156426239	False	mean_log_normalized_expression_difference
1	43	CD83	0.7521093487739563	1.1030389070510864	0.3509295582771301	0.5531809636885326	False	mean_log_normalized_expression_difference
1	44	IER3	0.749417781829834	1.6912412643432617	0.9418234825134277	0.7074304937172257	False	mean_log_normalized_expression_difference
1	45	HLA-DMA	0.7483657598495483	1.0454097986221313	0.297044038772583	0.49816958543583656	False	mean_log_normalized_expression_difference
1	46	GPR183	0.7136584520339966	1.0300732851028442	0.31641483306884766	0.4962897002077768	False	mean_log_normalized_expression_difference
1	47	C15orf48	0.7070331573486328	0.9364317655563354	0.22939860820770264	0.457801523696448	False	mean_log_normalized_expression_difference
1	48	TMSB10	0.6931685209274292	2.176208734512329	1.4830402135849	0.8289304442465618	False	mean_log_normalized_expression_difference
1	49	AIF1	0.6894782185554504	0.9923585057258606	0.30288028717041016	0.5564460275056892	False	mean_log_normalized_expression_difference
1	50	VIM	0.6864575147628784	2.1351659297943115	1.448708415031433	0.7822301375284456	False	mean_log_normalized_expression_difference
10	1	IGFBP7	3.4969749450683594	3.7006261348724365	0.20365116000175476	0.9557840616966581	False	mean_log_normalized_expression_difference
10	2	PLVAP	3.2708611488342285	3.2901906967163086	0.01932947337627411	0.913624678663239	False	mean_log_normalized_expression_difference
10	3	SPARCL1	3.1959643363952637	3.2867696285247803	0.09080518037080765	0.9115681233933162	False	mean_log_normalized_expression_difference
10	4	A2M	2.530823230743408	2.6954092979431152	0.16458603739738464	0.87146529562982	False	mean_log_normalized_expression_difference
10	5	SPARC	2.28292179107666	2.422382354736328	0.1394605189561844	0.8236503856041131	False	mean_log_normalized_expression_difference
10	6	PECAM1	2.032520055770874	2.2521047592163086	0.219584658741951	0.8308483290488432	False	mean_log_normalized_expression_difference
10	7	VWF	1.9927809238433838	2.0028886795043945	0.01010771095752716	0.7794344473007712	False	mean_log_normalized_expression_difference
10	8	GNG11	1.8765170574188232	1.9056813716888428	0.02916434220969677	0.7840616966580977	False	mean_log_normalized_expression_difference
10	9	HSPG2	1.8487918376922607	1.9173864126205444	0.06859461218118668	0.744987146529563	False	mean_log_normalized_expression_difference
10	10	AQP1	1.8402355909347534	1.8476982116699219	0.007462669163942337	0.6478149100257069	False	mean_log_normalized_expression_difference
10	11	GSN	1.7694059610366821	2.045362949371338	0.27595698833465576	0.8097686375321337	False	mean_log_normalized_expression_difference
10	12	COL4A1	1.7445260286331177	1.8407155275344849	0.09618952870368958	0.7074550128534705	False	mean_log_normalized_expression_difference
10	13	ID1	1.7333571910858154	1.8956469297409058	0.16228970885276794	0.741388174807198	False	mean_log_normalized_expression_difference
10	14	IFI27	1.7120559215545654	2.0271594524383545	0.31510356068611145	0.7825192802056555	False	mean_log_normalized_expression_difference
10	15	ENG	1.6959455013275146	1.7736718654632568	0.0777263417840004	0.7583547557840618	False	mean_log_normalized_expression_difference
10	16	MGP	1.6953332424163818	1.7601310014724731	0.06479773670434952	0.715681233933162	False	mean_log_normalized_expression_difference
10	17	IGFBP4	1.6769229173660278	1.7694108486175537	0.09248790144920349	0.7532133676092545	False	mean_log_normalized_expression_difference
10	18	EPAS1	1.6736536026000977	1.8046834468841553	0.13102981448173523	0.741388174807198	False	mean_log_normalized_expression_difference
10	19	ID3	1.6464321613311768	1.8361566066741943	0.1897244155406952	0.7197943444730077	False	mean_log_normalized_expression_difference
10	20	CAV1	1.5712306499481201	1.631872296333313	0.060641638934612274	0.6817480719794344	False	mean_log_normalized_expression_difference
10	21	TGFBR2	1.5352437496185303	1.6986302137374878	0.16338646411895752	0.73573264781491	False	mean_log_normalized_expression_difference
10	22	FLT1	1.5208252668380737	1.6018891334533691	0.0810638889670372	0.6884318766066838	False	mean_log_normalized_expression_difference
10	23	CD59	1.467763900756836	1.743981957435608	0.27621808648109436	0.7429305912596401	False	mean_log_normalized_expression_difference
10	24	TIMP3	1.4602476358413696	1.532454013824463	0.07220640778541565	0.6544987146529563	False	mean_log_normalized_expression_difference
10	25	SPTBN1	1.4422658681869507	1.5856879949569702	0.14342208206653595	0.7223650385604113	False	mean_log_normalized_expression_difference
10	26	CD320	1.4247510433197021	1.4946287870407104	0.06987777352333069	0.5876606683804627	False	mean_log_normalized_expression_difference
10	27	PRSS23	1.4086312055587769	1.4861022233963013	0.07747103273868561	0.6611825192802057	False	mean_log_normalized_expression_difference
10	28	RNASE1	1.4055043458938599	1.525217890739441	0.11971355974674225	0.6910025706940874	False	mean_log_normalized_expression_difference
10	29	TM4SF1	1.4034591913223267	1.4932628870010376	0.08980366587638855	0.6544987146529563	False	mean_log_normalized_expression_difference
10	30	CAVIN1	1.4030040502548218	1.488615870475769	0.08561185002326965	0.7187660668380462	False	mean_log_normalized_expression_difference
10	31	APP	1.3992650508880615	1.5359909534454346	0.13672588765621185	0.7341902313624679	False	mean_log_normalized_expression_difference
10	32	CRIP2	1.3966118097305298	1.4367231130599976	0.04011135175824165	0.6925449871465296	False	mean_log_normalized_expression_difference
10	33	VIM	1.3763171434402466	2.8792946338653564	1.5029774904251099	0.9115681233933162	False	mean_log_normalized_expression_difference
10	34	TXNIP	1.372359275817871	2.1814398765563965	0.8090806007385254	0.7316195372750642	False	mean_log_normalized_expression_difference
10	35	COL4A2	1.3592784404754639	1.4715001583099365	0.11222170293331146	0.6478149100257069	False	mean_log_normalized_expression_difference
10	36	FKBP1A	1.3260855674743652	1.914289116859436	0.5882036089897156	0.7573264781491003	False	mean_log_normalized_expression_difference
10	37	COL15A1	1.296704649925232	1.3180968761444092	0.021392203867435455	0.6	False	mean_log_normalized_expression_difference
10	38	CD93	1.2826409339904785	1.3926934003829956	0.11005240678787231	0.6395886889460154	False	mean_log_normalized_expression_difference
10	39	ITGA6	1.2604237794876099	1.3330559730529785	0.07263216376304626	0.6437017994858611	False	mean_log_normalized_expression_difference
10	40	HES1	1.2506657838821411	1.3974214792251587	0.14675569534301758	0.6287917737789203	False	mean_log_normalized_expression_difference
10	41	SLCO2A1	1.2432763576507568	1.248453974723816	0.005177584011107683	0.574293059125964	False	mean_log_normalized_expression_difference
10	42	PLPP3	1.2105746269226074	1.258928894996643	0.04835426062345505	0.5943444730077121	False	mean_log_normalized_expression_difference
10	43	CLEC3B	1.209068775177002	1.2284833192825317	0.019414570182561874	0.5203084832904884	False	mean_log_normalized_expression_difference
10	44	PTPRB	1.2049531936645508	1.216166615486145	0.011213405057787895	0.6138817480719795	False	mean_log_normalized_expression_difference
10	45	FABP5	1.1980897188186646	1.6248611211776733	0.4267714321613312	0.67146529562982	False	mean_log_normalized_expression_difference
10	46	STOM	1.1779855489730835	1.382190465927124	0.2042049616575241	0.6642673521850899	False	mean_log_normalized_expression_difference
10	47	ADGRL4	1.1769572496414185	1.1812734603881836	0.004316155333071947	0.5933161953727506	False	mean_log_normalized_expression_difference
10	48	CD34	1.1530791521072388	1.1630312204360962	0.009952024556696415	0.616452442159383	False	mean_log_normalized_expression_difference
10	49	RGCC	1.1511716842651367	1.513099193572998	0.3619275689125061	0.603598971722365	False	mean_log_normalized_expression_difference
10	50	CDH5	1.150292992591858	1.155292272567749	0.0049992697313427925	0.5933161953727506	False	mean_log_normalized_expression_difference
11	1	HSPA6	2.4721691608428955	2.870011329650879	0.3978421986103058	1.0	False	mean_log_normalized_expression_difference
11	2	IGKC	1.867295742034912	4.161025047302246	2.293729305267334	0.9643366619115549	False	mean_log_normalized_expression_difference
11	3	HSPA1B	1.8405959606170654	2.8638651371002197	1.0232691764831543	0.7560627674750356	False	mean_log_normalized_expression_difference
11	4	IGHA1	1.534206748008728	3.1447842121124268	1.6105774641036987	0.8830242510699001	False	mean_log_normalized_expression_difference
11	5	HSPA1A	1.5224647521972656	2.8062825202941895	1.2838177680969238	0.7660485021398002	False	mean_log_normalized_expression_difference
11	6	IGHA2	1.335042953491211	2.736941337585449	1.4018983840942383	0.8559201141226819	False	mean_log_normalized_expression_difference
11	7	JUN	1.166258454322815	2.4122912883758545	1.2460328340530396	0.7774607703281027	False	mean_log_normalized_expression_difference
11	8	JCHAIN	1.132135272026062	2.1775104999542236	1.0453752279281616	0.68188302425107	False	mean_log_normalized_expression_difference
11	9	IGHG1	1.1268680095672607	2.5068116188049316	1.379943609237671	0.8659058487874465	False	mean_log_normalized_expression_difference
11	10	IGHG3	1.028690218925476	1.9284298419952393	0.8997396230697632	0.7332382310984308	False	mean_log_normalized_expression_difference
11	11	IGLC2	0.8886400461196899	2.22662353515625	1.33798348903656	0.8687589158345221	False	mean_log_normalized_expression_difference
11	12	HSP90AA1	0.8630855083465576	3.09169340133667	2.2286078929901123	0.8815977175463623	False	mean_log_normalized_expression_difference
11	13	IGHG4	0.8572434186935425	1.7213352918624878	0.8640918731689453	0.703281027104137	False	mean_log_normalized_expression_difference
11	14	IGHM	0.8432572484016418	1.4535117149353027	0.6102544665336609	0.6990014265335235	False	mean_log_normalized_expression_difference
11	15	DNAJB1	0.8395271897315979	1.804258942604065	0.964731752872467	0.6590584878744651	False	mean_log_normalized_expression_difference
11	16	IGHG2	0.8377484083175659	1.5844333171844482	0.7466849088668823	0.6291012838801712	False	mean_log_normalized_expression_difference
11	17	MZB1	0.828935980796814	1.1896275281906128	0.3606915771961212	0.5049928673323824	False	mean_log_normalized_expression_difference
11	18	IGLC3	0.7054014205932617	1.6957509517669678	0.990349531173706	0.7489300998573466	False	mean_log_normalized_expression_difference
11	19	HSPA7	0.6587505340576172	0.712550163269043	0.053799599409103394	0.5221112696148359	False	mean_log_normalized_expression_difference
11	20	SSR4	0.6571163535118103	1.4740065336227417	0.8168901801109314	0.5905848787446505	False	mean_log_normalized_expression_difference
11	21	HSP90AB1	0.6426026821136475	2.1727497577667236	1.5301470756530762	0.7788873038516405	False	mean_log_normalized_expression_difference
11	22	IGLL5	0.63448566198349	1.3339632749557495	0.6994776129722595	0.6690442225392297	False	mean_log_normalized_expression_difference
11	23	JUND	0.5753893852233887	1.6715208292007446	1.096131443977356	0.7831669044222539	False	mean_log_normalized_expression_difference
11	24	NR4A1	0.5716725587844849	1.2002146244049072	0.6285420656204224	0.5477888730385164	False	mean_log_normalized_expression_difference
11	25	HSPA8	0.5640033483505249	2.0897088050842285	1.5257054567337036	0.7803138373751783	False	mean_log_normalized_expression_difference
11	26	MT-ND5	0.536118745803833	2.6274070739746094	2.0912883281707764	0.8573466476462197	False	mean_log_normalized_expression_difference
11	27	HERPUD1	0.5332354307174683	1.1107498407363892	0.5775144100189209	0.5620542082738944	False	mean_log_normalized_expression_difference
11	28	MS4A1	0.507016122341156	0.6820032596588135	0.17498713731765747	0.24251069900142652	False	mean_log_normalized_expression_difference
11	29	CD79A	0.5045318603515625	0.7389509677886963	0.23441912233829498	0.38231098430813126	False	mean_log_normalized_expression_difference
11	30	MALAT1	0.4944024085998535	3.924856662750244	3.4304542541503906	0.9686162624821684	False	mean_log_normalized_expression_difference
11	31	UBC	0.4639284610748291	2.9109678268432617	2.4470393657684326	0.8787446504992867	False	mean_log_normalized_expression_difference
11	32	IER5	0.4618709683418274	1.0747572183609009	0.6128862500190735	0.49072753209700426	False	mean_log_normalized_expression_difference
11	33	UBB	0.4573357105255127	2.3135995864868164	1.8562638759613037	0.8002853067047075	False	mean_log_normalized_expression_difference
11	34	PIM2	0.436982125043869	0.8096833229064941	0.3727011978626251	0.48359486447931527	False	mean_log_normalized_expression_difference
11	35	HSPH1	0.43137848377227783	0.9551643133163452	0.5237858295440674	0.47218259629101283	False	mean_log_normalized_expression_difference
11	36	MT-CO1	0.416928768157959	4.140745162963867	3.723816394805908	0.9472182596291013	False	mean_log_normalized_expression_difference
11	37	IGLC1	0.383979856967926	0.7484572529792786	0.36447739601135254	0.4992867332382311	False	mean_log_normalized_expression_difference
11	38	XBP1	0.38352102041244507	0.9477914571762085	0.5642704367637634	0.47218259629101283	False	mean_log_normalized_expression_difference
11	39	HSP90B1	0.3821120262145996	1.427302360534668	1.0451903343200684	0.651925820256776	False	mean_log_normalized_expression_difference
11	40	MT-ND2	0.38146543502807617	3.0337491035461426	2.6522836685180664	0.9001426533523538	False	mean_log_normalized_expression_difference
11	41	TXNDC5	0.3786035180091858	0.6184925436973572	0.23988904058933258	0.3651925820256776	False	mean_log_normalized_expression_difference
11	42	MT-ND4L	0.37324559688568115	1.7416292428970337	1.3683836460113525	0.8045649072753209	False	mean_log_normalized_expression_difference
11	43	HSPB1	0.36803483963012695	0.9280562400817871	0.5600214004516602	0.4194008559201141	False	mean_log_normalized_expression_difference
11	44	MTND2P28	0.3413470983505249	1.9816969633102417	1.6403498649597168	0.8573466476462197	False	mean_log_normalized_expression_difference
11	45	MT-ND4	0.33817148208618164	3.7740015983581543	3.4358301162719727	0.9400855920114123	False	mean_log_normalized_expression_difference
11	46	DERL3	0.33677399158477783	0.49497905373573303	0.1582050770521164	0.3166904422253923	False	mean_log_normalized_expression_difference
11	47	HNRNPH1	0.3242209553718567	1.1471271514892578	0.8229061961174011	0.6005706134094151	False	mean_log_normalized_expression_difference
11	48	FCRL5	0.32337188720703125	0.4091539978981018	0.08578209578990936	0.2767475035663338	False	mean_log_normalized_expression_difference
11	49	FKBP11	0.3225698471069336	0.562954306602478	0.24038445949554443	0.3509272467902996	False	mean_log_normalized_expression_difference
11	50	FOSB	0.3180786371231079	1.5600316524505615	1.2419530153274536	0.6547788873038516	False	mean_log_normalized_expression_difference
2	1	CCL5	2.5240302085876465	3.0723042488098145	0.5482740998268127	0.928178776290631	False	mean_log_normalized_expression_difference
2	2	NKG7	1.9977328777313232	2.1419320106506348	0.14419908821582794	0.7943355640535373	False	mean_log_normalized_expression_difference
2	3	CCL4	1.858794093132019	2.3042969703674316	0.445502907037735	0.8025812619502868	False	mean_log_normalized_expression_difference
2	4	RPS27	1.472419261932373	3.2242486476898193	1.7518293857574463	0.9743068833652008	False	mean_log_normalized_expression_difference
2	5	PTMA	1.4601596593856812	3.337210178375244	1.877050518989563	0.9740678776290631	False	mean_log_normalized_expression_difference
2	6	GZMA	1.4542310237884521	1.573256015777588	0.11902496963739395	0.6754302103250478	False	mean_log_normalized_expression_difference
2	7	TRBC2	1.4498882293701172	1.8874704837799072	0.43758219480514526	0.7596797323135756	False	mean_log_normalized_expression_difference
2	8	RGS1	1.4346306324005127	2.440561532974243	1.0059309005737305	0.7848948374760994	False	mean_log_normalized_expression_difference
2	9	IL32	1.427164077758789	1.9317246675491333	0.5045605897903442	0.7854923518164436	False	mean_log_normalized_expression_difference
2	10	EEF1A1	1.4228794574737549	4.393011093139648	2.9701316356658936	0.9872131931166348	False	mean_log_normalized_expression_difference
2	11	GZMB	1.3861989974975586	1.491813063621521	0.10561402887105942	0.6097036328871893	False	mean_log_normalized_expression_difference
2	12	RPL13A	1.3672999143600464	3.2944247722625732	1.9271248579025269	0.9649856596558317	False	mean_log_normalized_expression_difference
2	13	RPL23A	1.3545916080474854	2.8394391536712646	1.4848475456237793	0.9444311663479924	False	mean_log_normalized_expression_difference
2	14	RPLP1	1.3327207565307617	3.658906936645508	2.326186180114746	0.9735898661567878	False	mean_log_normalized_expression_difference
2	15	ZFP36L2	1.331905722618103	2.3357744216918945	1.0038686990737915	0.8591061185468452	False	mean_log_normalized_expression_difference
2	16	RPS27A	1.3298765420913696	2.989197254180908	1.6593207120895386	0.9461042065009561	False	mean_log_normalized_expression_difference
2	17	RPS12	1.3266198635101318	3.091379404067993	1.7647595405578613	0.9486137667304015	False	mean_log_normalized_expression_difference
2	18	RPS19	1.304026484489441	2.9563567638397217	1.6523302793502808	0.9377390057361377	False	mean_log_normalized_expression_difference
2	19	RPL10	1.298744797706604	3.237017869949341	1.9382730722427368	0.9565009560229446	False	mean_log_normalized_expression_difference
2	20	MT-CO1	1.2882990837097168	4.878538131713867	3.5902390480041504	0.9928298279158699	False	mean_log_normalized_expression_difference
2	21	RPS15A	1.2879276275634766	2.739006996154785	1.4510793685913086	0.9328393881453155	False	mean_log_normalized_expression_difference
2	22	RPL13	1.269207239151001	3.3016326427459717	2.0324254035949707	0.9560229445506692	False	mean_log_normalized_expression_difference
2	23	RPS3	1.256066918373108	3.0195369720458984	1.7634700536727905	0.9443116634799236	False	mean_log_normalized_expression_difference
2	24	CALM1	1.2524259090423584	2.3535852432250977	1.1011593341827393	0.8925669216061185	False	mean_log_normalized_expression_difference
2	25	RPL28	1.237598180770874	3.134244441986084	1.89664626121521	0.953991395793499	False	mean_log_normalized_expression_difference
2	26	BTG1	1.223032832145691	2.8118937015533447	1.5888608694076538	0.9101338432122371	False	mean_log_normalized_expression_difference
2	27	RPLP2	1.1951491832733154	2.7538561820983887	1.5587069988250732	0.9486137667304015	False	mean_log_normalized_expression_difference
2	28	RPL30	1.1937263011932373	2.9086098670959473	1.71488356590271	0.9434751434034416	False	mean_log_normalized_expression_difference
2	29	GNLY	1.188949465751648	1.3067792654037476	0.11782979220151901	0.4250717017208413	False	mean_log_normalized_expression_difference
2	30	ARL4C	1.1793702840805054	1.6116299629211426	0.4322596490383148	0.6984942638623327	False	mean_log_normalized_expression_difference
2	31	DUSP2	1.172142744064331	1.5935288667678833	0.42138615250587463	0.6834369024856597	False	mean_log_normalized_expression_difference
2	32	RPS18	1.1716976165771484	3.1145517826080322	1.9428541660308838	0.9524378585086042	False	mean_log_normalized_expression_difference
2	33	HSPA8	1.1709449291229248	2.5768930912017822	1.4059481620788574	0.9155114722753346	False	mean_log_normalized_expression_difference
2	34	TMSB4X	1.1675422191619873	4.6122236251831055	3.444681406021118	0.9862571701720841	False	mean_log_normalized_expression_difference
2	35	RPS2	1.1489428281784058	2.885279655456543	1.7363368272781372	0.9354684512428298	False	mean_log_normalized_expression_difference
2	36	RPS14	1.143775463104248	2.928913116455078	1.78513765335083	0.9296128107074569	False	mean_log_normalized_expression_difference
2	37	UBB	1.1299209594726562	2.869847297668457	1.7399263381958008	0.9352294455066922	False	mean_log_normalized_expression_difference
2	38	NR4A2	1.1285240650177002	1.8330802917480469	0.7045561671257019	0.7348231357552581	False	mean_log_normalized_expression_difference
2	39	RPS3A	1.121368169784546	2.617159128189087	1.495790958404541	0.9239961759082218	False	mean_log_normalized_expression_difference
2	40	RPL27A	1.1108342409133911	2.57806396484375	1.4672297239303589	0.9336759082217974	False	mean_log_normalized_expression_difference
2	41	RPS20	1.1076174974441528	2.5147924423217773	1.4071749448776245	0.9212476099426387	False	mean_log_normalized_expression_difference
2	42	CXCR4	1.1070146560668945	2.080258369445801	0.9732437133789062	0.7717495219885278	False	mean_log_normalized_expression_difference
2	43	CD8A	1.1066192388534546	1.19780433177948	0.09118504077196121	0.5401529636711281	False	mean_log_normalized_expression_difference
2	44	PTPRC	1.096872329711914	2.477735996246338	1.3808636665344238	0.8797801147227533	False	mean_log_normalized_expression_difference
2	45	RPL31	1.0961294174194336	2.5828778743743896	1.486748456954956	0.9259082217973231	False	mean_log_normalized_expression_difference
2	46	RPL41	1.0890634059906006	2.9921743869781494	1.9031109809875488	0.9732313575525813	False	mean_log_normalized_expression_difference
2	47	RPS23	1.0840020179748535	2.565354824066162	1.4813528060913086	0.9101338432122371	False	mean_log_normalized_expression_difference
2	48	RPS25	1.073683500289917	2.3668925762176514	1.2932090759277344	0.9159894837476099	False	mean_log_normalized_expression_difference
2	49	RPS11	1.0695512294769287	2.9026107788085938	1.833059549331665	0.9465822179732314	False	mean_log_normalized_expression_difference
2	50	RPL26	1.062548041343689	2.3841989040374756	1.3216508626937866	0.9072657743785851	False	mean_log_normalized_expression_difference
3	1	TRBC2	2.12388014793396	2.508756160736084	0.3848760426044464	0.8972718966192403	False	mean_log_normalized_expression_difference
3	2	EEF1A1	1.57114577293396	4.539623260498047	2.968477487564087	0.9851194361049471	False	mean_log_normalized_expression_difference
3	3	RPLP1	1.4688057899475098	3.7937145233154297	2.32490873336792	0.9671061219161989	False	mean_log_normalized_expression_difference
3	4	RGS1	1.4623054265975952	2.4784538745880127	1.0161484479904175	0.7869729800287169	False	mean_log_normalized_expression_difference
3	5	RPL13	1.3954071998596191	3.426947593688965	2.0315403938293457	0.9580994648218248	False	mean_log_normalized_expression_difference
3	6	RPL13A	1.3907119035720825	3.327864170074463	1.9371522665023804	0.9578384022973502	False	mean_log_normalized_expression_difference
3	7	PTMA	1.3650221824645996	3.264503002166748	1.8994808197021484	0.9685419658008093	False	mean_log_normalized_expression_difference
3	8	IL32	1.3468341827392578	1.8720831871032715	0.5252490043640137	0.7448113823260671	False	mean_log_normalized_expression_difference
3	9	RPS12	1.3281782865524292	3.1047310829162598	1.7765527963638306	0.9440020885001958	False	mean_log_normalized_expression_difference
3	10	RPS27	1.2933036088943481	3.0758674144744873	1.7825638055801392	0.963320715311317	False	mean_log_normalized_expression_difference
3	11	RPS27A	1.2906100749969482	2.9657366275787354	1.675126552581787	0.9356480877170082	False	mean_log_normalized_expression_difference
3	12	RPL10	1.2773377895355225	3.229393720626831	1.9520559310913086	0.9505286516120611	False	mean_log_normalized_expression_difference
3	13	RPL23A	1.253085732460022	2.7600343227386475	1.5069485902786255	0.9373449941260932	False	mean_log_normalized_expression_difference
3	14	BTG1	1.2528437376022339	2.84980845451355	1.596964716911316	0.900143584388461	False	mean_log_normalized_expression_difference
3	15	RPS19	1.2408779859542847	2.91111159324646	1.6702336072921753	0.9306878997519906	False	mean_log_normalized_expression_difference
3	16	RPL28	1.236580729484558	3.144469976425171	1.9078892469406128	0.9506591828742984	False	mean_log_normalized_expression_difference
3	17	IL7R	1.2274467945098877	1.398087501525879	0.17064067721366882	0.5655919592742462	False	mean_log_normalized_expression_difference
3	18	RPS18	1.226574182510376	3.17462420463562	1.9480500221252441	0.9447852760736196	False	mean_log_normalized_expression_difference
3	19	RPLP2	1.2257367372512817	2.7922208309173584	1.5664840936660767	0.9450463385980943	False	mean_log_normalized_expression_difference
3	20	TRAC	1.2254314422607422	1.4754334688186646	0.25000202655792236	0.6543532175956142	False	mean_log_normalized_expression_difference
